Partenza,Destinazione,Peso del link
Ferrara,Terni,0.0
Ferrara,Fermo,0.0
Ferrara,Messina,0.0
Ferrara,Palermo,0.0
Ferrara,Barletta,0.0
Ferrara,Forlì,0.0
Ferrara,Pordenone,0.0
Ferrara,Rimini,0.0
Ferrara,Parma,0.0
Ferrara,Macerata,0.0
Ferrara,Modena,10526403.895223033
Ferrara,Latina,0.0
Ferrara,Ferrara,0.0
Ferrara,Bologna,19596684.3536828
Ferrara,Pesaro,0.0
Ferrara,Ancona,0.0
Ferrara,Piacenza,0.0
Ferrara,Ascoli Piceno,0.0
Ferrara,Reggio nell'Emilia,6922365.732821777
Ferrara,Rieti,0.0
Ferrara,Roma,0.0
Ferrara,Ravenna,0.0
Ferrara,Frosinone,0.0
Ferrara,Novara,0.0
Ferrara,Alessandria,0.0
Ferrara,Viterbo,0.0
Ferrara,Asti,0.0
Ferrara,Biella,0.0
Ferrara,Cusio,0.0
Ferrara,Torino,5334210.742028489
Ferrara,Cuneo,0.0
Ferrara,Vercelli,0.0
Ferrara,Savona,0.0
Ferrara,Genova,0.0
Ferrara,Imperia,0.0
Bologna,La Spezia,0.0
Bologna,Varese,12631818.607620997
Bologna,Como,5314035.051623033
Bologna,Lecco,8721784.915597372
Bologna,Sondrio,0.0
Bologna,Milano,38857364.36066787
Bologna,Bergamo,26608767.274499137
Bologna,Brescia,42782768.00216638
Bologna,Pavia,5709421.76557771
Bologna,Lodi,0.0
Bologna,Cremona,9626042.166311486
Bologna,Mantova,15211609.802449435
Bologna,Bolzano,4084952.529683128
Bologna,Trento,4621641.432604197
Bologna,Treviso,20483413.695580907
Bologna,Gorizia,0.0
Bologna,L'Aquila,0.0
Bologna,Teramo,0.0
Bologna,Pescara,0.0
Bologna,Chieti,3852562.130914366
Bologna,Isernia,0.0
Bologna,Lecce,0.0
Bologna,Potenza,0.0
Bologna,Matera,0.0
Bologna,Sassari,0.0
Bologna,Nuoro,0.0
Bologna,Cagliari,0.0
Bologna,Oristano,0.0
Bologna,Cosenza,0.0
Bologna,Massa,0.0
Bologna,Benevento,0.0
Bologna,Caserta,0.0
Bologna,Lucca,7018251.298922189
Bologna,Vicenza,39326536.52191106
Bologna,Belluno,0.0
Bologna,Crotone,0.0
Bologna,Salerno,0.0
Bologna,Prato,0.0
Bologna,Napoli,4825583.09187414
Bologna,Avellino,0.0
Bologna,Verona,20644859.74916176
Bologna,Reggio di Calabria,0.0
Bologna,Padova,28854484.20222515
Bologna,Campobasso,0.0
Bologna,Vibo Valentia,0.0
Bologna,Arezzo,6059996.580382179
Bologna,Catanzaro,0.0
Bologna,Pistoia,4496174.777180643
Bologna,Firenze,22897699.272916943
Bologna,Monza,14683704.812973216
Bologna,Livorno,0.0
Bologna,Venezia,10856675.003668468
Bologna,Rovigo,6745407.286456587
Bologna,Pisa,6388712.75584871
Bologna,Catania,0.0
Bologna,Trieste,0.0
Bologna,Foggia,0.0
Bologna,Caltanissetta,0.0
Bologna,Bari,0.0
Bologna,Siena,4200635.280295837
Bologna,Udine,6444345.093503595
Bologna,Taranto,0.0
Bologna,Siracusa,0.0
Bologna,Enna,0.0
Bologna,Trapani,0.0
Bologna,Agrigento,0.0
Bologna,Grosseto,0.0
Bologna,Brindisi,0.0
Bologna,Ragusa,0.0
Bologna,Perugia,5985365.434201558
Bologna,Terni,0.0
Bologna,Fermo,0.0
Bologna,Messina,0.0
Bologna,Palermo,0.0
Bologna,Barletta,0.0
Bologna,Forlì,14735966.02056535
Bologna,Pordenone,6800049.981072732
Bologna,Rimini,5263527.888364567
Bologna,Parma,16995767.48426532
Bologna,Macerata,0.0
Bologna,Modena,81747219.97422004
Bologna,Latina,0.0
Bologna,Ferrara,19596684.3536828
Bologna,Bologna,0.0
Bologna,Pesaro,7541868.1111896895
Bologna,Ancona,7891128.146172827
Bologna,Piacenza,6710273.711227709
Bologna,Ascoli Piceno,0.0
Bologna,Reggio nell'Emilia,44446037.20334312
Bologna,Rieti,0.0
Bologna,Roma,7134538.716339732
Bologna,Ravenna,13250578.609483795
Bologna,Frosinone,0.0
Bologna,Novara,6261132.519431407
Bologna,Alessandria,4112101.511309183
Bologna,Viterbo,0.0
Bologna,Asti,0.0
Bologna,Biella,0.0
Bologna,Cusio,0.0
Bologna,Torino,27448027.58858005
Bologna,Cuneo,5284126.544403051
Bologna,Vercelli,0.0
Bologna,Savona,0.0
Bologna,Genova,7002966.6143175475
Bologna,Imperia,0.0
Pesaro,La Spezia,0.0
Pesaro,Varese,0.0
Pesaro,Como,0.0
Pesaro,Lecco,0.0
Pesaro,Sondrio,0.0
Pesaro,Milano,5790454.492905167
Pesaro,Bergamo,3896205.1019595475
Pesaro,Brescia,5656229.896269041
Pesaro,Pavia,0.0
Pesaro,Lodi,0.0
Pesaro,Cremona,0.0
Pesaro,Mantova,0.0
Pesaro,Bolzano,0.0
Pesaro,Trento,0.0
Pesaro,Treviso,3809659.0323468265
Pesaro,Gorizia,0.0
Pesaro,L'Aquila,0.0
Pesaro,Teramo,0.0
Pesaro,Pescara,0.0
Pesaro,Chieti,0.0
Pesaro,Isernia,0.0
Pesaro,Lecce,0.0
Pesaro,Potenza,0.0
Pesaro,Matera,0.0
Pesaro,Sassari,0.0
Pesaro,Nuoro,0.0
Pesaro,Cagliari,0.0
Pesaro,Oristano,0.0
Pesaro,Cosenza,0.0
Pesaro,Massa,0.0
Pesaro,Benevento,0.0
Pesaro,Caserta,0.0
Pesaro,Lucca,0.0
Pesaro,Vicenza,5559313.24784764
Pesaro,Belluno,0.0
Pesaro,Crotone,0.0
Pesaro,Salerno,0.0
Pesaro,Prato,0.0
Pesaro,Napoli,0.0
Pesaro,Avellino,0.0
Pesaro,Verona,0.0
Pesaro,Reggio di Calabria,0.0
Pesaro,Padova,4327294.744415613
Pesaro,Campobasso,0.0
Pesaro,Vibo Valentia,0.0
Pesaro,Arezzo,0.0
Pesaro,Catanzaro,0.0
Pesaro,Pistoia,0.0
Pesaro,Firenze,0.0
Pesaro,Monza,0.0
Pesaro,Livorno,0.0
Pesaro,Venezia,0.0
Pesaro,Rovigo,0.0
Pesaro,Pisa,0.0
Pesaro,Catania,0.0
Pesaro,Trieste,0.0
Pesaro,Foggia,0.0
Pesaro,Caltanissetta,0.0
Pesaro,Bari,0.0
Pesaro,Siena,0.0
Pesaro,Udine,0.0
Pesaro,Taranto,0.0
Pesaro,Siracusa,0.0
Pesaro,Enna,0.0
Pesaro,Trapani,0.0
Pesaro,Agrigento,0.0
Pesaro,Grosseto,0.0
Pesaro,Brindisi,0.0
Pesaro,Ragusa,0.0
Pesaro,Perugia,0.0
Pesaro,Terni,0.0
Pesaro,Fermo,0.0
Pesaro,Messina,0.0
Pesaro,Palermo,0.0
Pesaro,Barletta,0.0
Pesaro,Forlì,0.0
Pesaro,Pordenone,0.0
Pesaro,Rimini,4463700.700357389
Pesaro,Parma,0.0
Pesaro,Macerata,0.0
Pesaro,Modena,4301315.573796085
Pesaro,Latina,0.0
Pesaro,Ferrara,0.0
Pesaro,Bologna,7541868.1111896895
Pesaro,Pesaro,0.0
Pesaro,Ancona,6813859.352874371
Pesaro,Piacenza,0.0
Pesaro,Ascoli Piceno,0.0
Pesaro,Reggio nell'Emilia,0.0
Pesaro,Rieti,0.0
Pesaro,Roma,0.0
Pesaro,Ravenna,0.0
Pesaro,Frosinone,0.0
Pesaro,Novara,0.0
Pesaro,Alessandria,0.0
Pesaro,Viterbo,0.0
Pesaro,Asti,0.0
Pesaro,Biella,0.0
Pesaro,Cusio,0.0
Pesaro,Torino,4736821.952738055
Pesaro,Cuneo,0.0
Pesaro,Vercelli,0.0
Pesaro,Savona,0.0
Pesaro,Genova,0.0
Pesaro,Imperia,0.0
Ancona,La Spezia,0.0
Ancona,Varese,0.0
Ancona,Como,0.0
Ancona,Lecco,0.0
Ancona,Sondrio,0.0
Ancona,Milano,7309727.03701555
Ancona,Bergamo,4881834.8476537205
Ancona,Brescia,6924066.267505249
Ancona,Pavia,0.0
Ancona,Lodi,0.0
Ancona,Cremona,0.0
Ancona,Mantova,0.0
Ancona,Bolzano,0.0
Ancona,Trento,0.0
Ancona,Treviso,4572267.84301437
Ancona,Gorizia,0.0
Ancona,L'Aquila,0.0
Ancona,Teramo,0.0
Ancona,Pescara,0.0
Ancona,Chieti,0.0
Ancona,Isernia,0.0
Ancona,Lecce,0.0
Ancona,Potenza,0.0
Ancona,Matera,0.0
Ancona,Sassari,0.0
Ancona,Nuoro,0.0
Ancona,Cagliari,0.0
Ancona,Oristano,0.0
Ancona,Cosenza,0.0
Ancona,Massa,0.0
Ancona,Benevento,0.0
Ancona,Caserta,0.0
Ancona,Lucca,0.0
Ancona,Vicenza,6552663.880745073
Ancona,Belluno,0.0
Ancona,Crotone,0.0
Ancona,Salerno,0.0
Ancona,Prato,0.0
Ancona,Napoli,0.0
Ancona,Avellino,0.0
Ancona,Verona,0.0
Ancona,Reggio di Calabria,0.0
Ancona,Padova,4989704.361808864
Ancona,Campobasso,0.0
Ancona,Vibo Valentia,0.0
Ancona,Arezzo,0.0
Ancona,Catanzaro,0.0
Ancona,Pistoia,0.0
Ancona,Firenze,0.0
Ancona,Monza,0.0
Ancona,Livorno,0.0
Ancona,Venezia,0.0
Ancona,Rovigo,0.0
Ancona,Pisa,0.0
Ancona,Catania,0.0
Ancona,Trieste,0.0
Ancona,Foggia,0.0
Ancona,Caltanissetta,0.0
Ancona,Bari,0.0
Ancona,Siena,0.0
Ancona,Udine,0.0
Ancona,Taranto,0.0
Ancona,Siracusa,0.0
Ancona,Enna,0.0
Ancona,Trapani,0.0
Ancona,Agrigento,0.0
Ancona,Grosseto,0.0
Ancona,Brindisi,0.0
Ancona,Ragusa,0.0
Ancona,Perugia,0.0
Ancona,Terni,0.0
Ancona,Fermo,0.0
Ancona,Messina,0.0
Ancona,Palermo,0.0
Ancona,Barletta,0.0
Ancona,Forlì,0.0
Ancona,Pordenone,0.0
Ancona,Rimini,0.0
Ancona,Parma,0.0
Ancona,Macerata,5052628.85434594
Ancona,Modena,4791594.092385715
Ancona,Latina,0.0
Ancona,Ferrara,0.0
Ancona,Bologna,7891128.146172827
Ancona,Pesaro,6813859.352874371
Ancona,Ancona,0.0
Ancona,Piacenza,0.0
Ancona,Ascoli Piceno,0.0
Ancona,Reggio nell'Emilia,3890781.884097173
Ancona,Rieti,0.0
Ancona,Roma,3874718.69832054
Ancona,Ravenna,0.0
Ancona,Frosinone,0.0
Ancona,Novara,0.0
Ancona,Alessandria,0.0
Ancona,Viterbo,0.0
Ancona,Asti,0.0
Ancona,Biella,0.0
Ancona,Cusio,0.0
Ancona,Torino,6194131.4849506
Ancona,Cuneo,0.0
Ancona,Vercelli,0.0
Ancona,Savona,0.0
Ancona,Genova,0.0
Ancona,Imperia,0.0
Piacenza,La Spezia,0.0
Piacenza,Varese,6589139.379297662
Piacenza,Como,0.0
Piacenza,Lecco,4683081.18127151
Piacenza,Sondrio,0.0
Piacenza,Milano,29682088.532778956
Piacenza,Bergamo,16084054.946040101
Piacenza,Brescia,21114997.932076674
Piacenza,Pavia,5587874.917583565
Piacenza,Lodi,4205110.493272648
Piacenza,Cremona,10122019.456715887
Piacenza,Mantova,0.0
Piacenza,Bolzano,0.0
Piacenza,Trento,0.0
Piacenza,Treviso,0.0
Piacenza,Gorizia,0.0
Piacenza,L'Aquila,0.0
Piacenza,Teramo,0.0
Piacenza,Pescara,0.0
Piacenza,Chieti,0.0
Piacenza,Isernia,0.0
Piacenza,Lecce,0.0
Piacenza,Potenza,0.0
Piacenza,Matera,0.0
Piacenza,Sassari,0.0
Piacenza,Nuoro,0.0
Piacenza,Cagliari,0.0
Piacenza,Oristano,0.0
Piacenza,Cosenza,0.0
Piacenza,Massa,0.0
Piacenza,Benevento,0.0
Piacenza,Caserta,0.0
Piacenza,Lucca,0.0
Piacenza,Vicenza,6884855.401707832
Piacenza,Belluno,0.0
Piacenza,Crotone,0.0
Piacenza,Salerno,0.0
Piacenza,Prato,0.0
Piacenza,Napoli,0.0
Piacenza,Avellino,0.0
Piacenza,Verona,4654843.0155022945
Piacenza,Reggio di Calabria,0.0
Piacenza,Padova,4149139.215337229
Piacenza,Campobasso,0.0
Piacenza,Vibo Valentia,0.0
Piacenza,Arezzo,0.0
Piacenza,Catanzaro,0.0
Piacenza,Pistoia,0.0
Piacenza,Firenze,0.0
Piacenza,Monza,10146235.394129828
Piacenza,Livorno,0.0
Piacenza,Venezia,0.0
Piacenza,Rovigo,0.0
Piacenza,Pisa,0.0
Piacenza,Catania,0.0
Piacenza,Trieste,0.0
Piacenza,Foggia,0.0
Piacenza,Caltanissetta,0.0
Piacenza,Bari,0.0
Piacenza,Siena,0.0
Piacenza,Udine,0.0
Piacenza,Taranto,0.0
Piacenza,Siracusa,0.0
Piacenza,Enna,0.0
Piacenza,Trapani,0.0
Piacenza,Agrigento,0.0
Piacenza,Grosseto,0.0
Piacenza,Brindisi,0.0
Piacenza,Ragusa,0.0
Piacenza,Perugia,0.0
Piacenza,Terni,0.0
Piacenza,Fermo,0.0
Piacenza,Messina,0.0
Piacenza,Palermo,0.0
Piacenza,Barletta,0.0
Piacenza,Forlì,0.0
Piacenza,Pordenone,0.0
Piacenza,Rimini,0.0
Piacenza,Parma,5954263.020889523
Piacenza,Macerata,0.0
Piacenza,Modena,6495634.434186209
Piacenza,Latina,0.0
Piacenza,Ferrara,0.0
Piacenza,Bologna,6710273.711227709
Piacenza,Pesaro,0.0
Piacenza,Ancona,0.0
Piacenza,Piacenza,0.0
Piacenza,Ascoli Piceno,0.0
Piacenza,Reggio nell'Emilia,7423902.78345925
Piacenza,Rieti,0.0
Piacenza,Roma,0.0
Piacenza,Ravenna,0.0
Piacenza,Frosinone,0.0
Piacenza,Novara,0.0
Piacenza,Alessandria,0.0
Piacenza,Viterbo,0.0
Piacenza,Asti,0.0
Piacenza,Biella,0.0
Piacenza,Cusio,0.0
Piacenza,Torino,11840318.733804751
Piacenza,Cuneo,0.0
Piacenza,Vercelli,0.0
Piacenza,Savona,0.0
Piacenza,Genova,0.0
Piacenza,Imperia,0.0
Ascoli Piceno,La Spezia,0.0
Ascoli Piceno,Varese,0.0
Ascoli Piceno,Como,0.0
Ascoli Piceno,Lecco,0.0
Ascoli Piceno,Sondrio,0.0
Ascoli Piceno,Milano,0.0
Ascoli Piceno,Bergamo,0.0
Ascoli Piceno,Brescia,0.0
Ascoli Piceno,Pavia,0.0
Ascoli Piceno,Lodi,0.0
Ascoli Piceno,Cremona,0.0
Ascoli Piceno,Mantova,0.0
Ascoli Piceno,Bolzano,0.0
Ascoli Piceno,Trento,0.0
Ascoli Piceno,Treviso,0.0
Ascoli Piceno,Gorizia,0.0
Ascoli Piceno,L'Aquila,0.0
Ascoli Piceno,Teramo,0.0
Ascoli Piceno,Pescara,0.0
Ascoli Piceno,Chieti,0.0
Ascoli Piceno,Isernia,0.0
Ascoli Piceno,Lecce,0.0
Ascoli Piceno,Potenza,0.0
Ascoli Piceno,Matera,0.0
Ascoli Piceno,Sassari,0.0
Ascoli Piceno,Nuoro,0.0
Ascoli Piceno,Cagliari,0.0
Ascoli Piceno,Oristano,0.0
Ascoli Piceno,Cosenza,0.0
Ascoli Piceno,Massa,0.0
Ascoli Piceno,Benevento,0.0
Ascoli Piceno,Caserta,0.0
Ascoli Piceno,Lucca,0.0
Ascoli Piceno,Vicenza,0.0
Ascoli Piceno,Belluno,0.0
Ascoli Piceno,Crotone,0.0
Ascoli Piceno,Salerno,0.0
Ascoli Piceno,Prato,0.0
Ascoli Piceno,Napoli,0.0
Ascoli Piceno,Avellino,0.0
Ascoli Piceno,Verona,0.0
Ascoli Piceno,Reggio di Calabria,0.0
Ascoli Piceno,Padova,0.0
Ascoli Piceno,Campobasso,0.0
Ascoli Piceno,Vibo Valentia,0.0
Ascoli Piceno,Arezzo,0.0
Ascoli Piceno,Catanzaro,0.0
Ascoli Piceno,Pistoia,0.0
Ascoli Piceno,Firenze,0.0
Ascoli Piceno,Monza,0.0
Ascoli Piceno,Livorno,0.0
Ascoli Piceno,Venezia,0.0
Ascoli Piceno,Rovigo,0.0
Ascoli Piceno,Pisa,0.0
Ascoli Piceno,Catania,0.0
Ascoli Piceno,Trieste,0.0
Ascoli Piceno,Foggia,0.0
Ascoli Piceno,Caltanissetta,0.0
Ascoli Piceno,Bari,0.0
Ascoli Piceno,Siena,0.0
Ascoli Piceno,Udine,0.0
Ascoli Piceno,Taranto,0.0
Ascoli Piceno,Siracusa,0.0
Ascoli Piceno,Enna,0.0
Ascoli Piceno,Trapani,0.0
Ascoli Piceno,Agrigento,0.0
Ascoli Piceno,Grosseto,0.0
Ascoli Piceno,Brindisi,0.0
Ascoli Piceno,Ragusa,0.0
Ascoli Piceno,Perugia,0.0
Ascoli Piceno,Terni,0.0
Ascoli Piceno,Fermo,0.0
Ascoli Piceno,Messina,0.0
Ascoli Piceno,Palermo,0.0
Ascoli Piceno,Barletta,0.0
Ascoli Piceno,Forlì,0.0
Ascoli Piceno,Pordenone,0.0
Ascoli Piceno,Rimini,0.0
Ascoli Piceno,Parma,0.0
Ascoli Piceno,Macerata,0.0
Ascoli Piceno,Modena,0.0
Ascoli Piceno,Latina,0.0
Ascoli Piceno,Ferrara,0.0
Ascoli Piceno,Bologna,0.0
Ascoli Piceno,Pesaro,0.0
Ascoli Piceno,Ancona,0.0
Ascoli Piceno,Piacenza,0.0
Ascoli Piceno,Ascoli Piceno,0.0
Ascoli Piceno,Reggio nell'Emilia,0.0
Ascoli Piceno,Rieti,0.0
Ascoli Piceno,Roma,0.0
Ascoli Piceno,Ravenna,0.0
Ascoli Piceno,Frosinone,0.0
Ascoli Piceno,Novara,0.0
Ascoli Piceno,Alessandria,0.0
Ascoli Piceno,Viterbo,0.0
Ascoli Piceno,Asti,0.0
Ascoli Piceno,Biella,0.0
Ascoli Piceno,Cusio,0.0
Ascoli Piceno,Torino,0.0
Ascoli Piceno,Cuneo,0.0
Ascoli Piceno,Vercelli,0.0
Ascoli Piceno,Savona,0.0
Ascoli Piceno,Genova,0.0
Ascoli Piceno,Imperia,0.0
Reggio nell'Emilia,La Spezia,0.0
Reggio nell'Emilia,Varese,10607000.552855363
Reggio nell'Emilia,Como,4531930.516299907
Reggio nell'Emilia,Lecco,7481959.583070087
Reggio nell'Emilia,Sondrio,0.0
Reggio nell'Emilia,Milano,35367299.55050283
Reggio nell'Emilia,Bergamo,23889970.246703524
Reggio nell'Emilia,Brescia,40520688.224869095
Reggio nell'Emilia,Pavia,5407647.520771289
Reggio nell'Emilia,Lodi,0.0
Reggio nell'Emilia,Cremona,11452976.223394647
Reggio nell'Emilia,Mantova,15856144.97283629
Reggio nell'Emilia,Bolzano,0.0
Reggio nell'Emilia,Trento,0.0
Reggio nell'Emilia,Treviso,11735019.563366894
Reggio nell'Emilia,Gorizia,0.0
Reggio nell'Emilia,L'Aquila,0.0
Reggio nell'Emilia,Teramo,0.0
Reggio nell'Emilia,Pescara,0.0
Reggio nell'Emilia,Chieti,0.0
Reggio nell'Emilia,Isernia,0.0
Reggio nell'Emilia,Lecce,0.0
Reggio nell'Emilia,Potenza,0.0
Reggio nell'Emilia,Matera,0.0
Reggio nell'Emilia,Sassari,0.0
Reggio nell'Emilia,Nuoro,0.0
Reggio nell'Emilia,Cagliari,0.0
Reggio nell'Emilia,Oristano,0.0
Reggio nell'Emilia,Cosenza,0.0
Reggio nell'Emilia,Massa,0.0
Reggio nell'Emilia,Benevento,0.0
Reggio nell'Emilia,Caserta,0.0
Reggio nell'Emilia,Lucca,4665404.307617553
Reggio nell'Emilia,Vicenza,25119114.16779897
Reggio nell'Emilia,Belluno,0.0
Reggio nell'Emilia,Crotone,0.0
Reggio nell'Emilia,Salerno,0.0
Reggio nell'Emilia,Prato,0.0
Reggio nell'Emilia,Napoli,0.0
Reggio nell'Emilia,Avellino,0.0
Reggio nell'Emilia,Verona,16497188.37140529
Reggio nell'Emilia,Reggio di Calabria,0.0
Reggio nell'Emilia,Padova,16170436.126742627
Reggio nell'Emilia,Campobasso,0.0
Reggio nell'Emilia,Vibo Valentia,0.0
Reggio nell'Emilia,Arezzo,0.0
Reggio nell'Emilia,Catanzaro,0.0
Reggio nell'Emilia,Pistoia,0.0
Reggio nell'Emilia,Firenze,10379192.318374641
Reggio nell'Emilia,Monza,13185329.143944588
Reggio nell'Emilia,Livorno,0.0
Reggio nell'Emilia,Venezia,5790735.008211478
Reggio nell'Emilia,Rovigo,0.0
Reggio nell'Emilia,Pisa,4256111.9702170575
Reggio nell'Emilia,Catania,0.0
Reggio nell'Emilia,Trieste,0.0
Reggio nell'Emilia,Foggia,0.0
Reggio nell'Emilia,Caltanissetta,0.0
Reggio nell'Emilia,Bari,0.0
Reggio nell'Emilia,Siena,0.0
Reggio nell'Emilia,Udine,0.0
Reggio nell'Emilia,Taranto,0.0
Reggio nell'Emilia,Siracusa,0.0
Reggio nell'Emilia,Enna,0.0
Reggio nell'Emilia,Trapani,0.0
Reggio nell'Emilia,Agrigento,0.0
Reggio nell'Emilia,Grosseto,0.0
Reggio nell'Emilia,Brindisi,0.0
Reggio nell'Emilia,Ragusa,0.0
Reggio nell'Emilia,Perugia,0.0
Reggio nell'Emilia,Terni,0.0
Reggio nell'Emilia,Fermo,0.0
Reggio nell'Emilia,Messina,0.0
Reggio nell'Emilia,Palermo,0.0
Reggio nell'Emilia,Barletta,0.0
Reggio nell'Emilia,Forlì,4837090.263423672
Reggio nell'Emilia,Pordenone,3970866.2334714634
Reggio nell'Emilia,Rimini,0.0
Reggio nell'Emilia,Parma,35936815.441546164
Reggio nell'Emilia,Macerata,0.0
Reggio nell'Emilia,Modena,80558393.55916727
Reggio nell'Emilia,Latina,0.0
Reggio nell'Emilia,Ferrara,6922365.732821777
Reggio nell'Emilia,Bologna,44446037.20334312
Reggio nell'Emilia,Pesaro,0.0
Reggio nell'Emilia,Ancona,3890781.884097173
Reggio nell'Emilia,Piacenza,7423902.78345925
Reggio nell'Emilia,Ascoli Piceno,0.0
Reggio nell'Emilia,Reggio nell'Emilia,0.0
Reggio nell'Emilia,Rieti,0.0
Reggio nell'Emilia,Roma,4021614.5151899713
Reggio nell'Emilia,Ravenna,4556592.1676872615
Reggio nell'Emilia,Frosinone,0.0
Reggio nell'Emilia,Novara,5384456.580496127
Reggio nell'Emilia,Alessandria,0.0
Reggio nell'Emilia,Viterbo,0.0
Reggio nell'Emilia,Asti,0.0
Reggio nell'Emilia,Biella,0.0
Reggio nell'Emilia,Cusio,0.0
Reggio nell'Emilia,Torino,22107266.379550062
Reggio nell'Emilia,Cuneo,4149975.478379772
Reggio nell'Emilia,Vercelli,0.0
Reggio nell'Emilia,Savona,0.0
Reggio nell'Emilia,Genova,6232942.694535763
Reggio nell'Emilia,Imperia,0.0
Rieti,La Spezia,0.0
Rieti,Varese,0.0
Rieti,Como,0.0
Rieti,Lecco,0.0
Rieti,Sondrio,0.0
Rieti,Milano,0.0
Rieti,Bergamo,0.0
Rieti,Brescia,0.0
Rieti,Pavia,0.0
Rieti,Lodi,0.0
Rieti,Cremona,0.0
Rieti,Mantova,0.0
Rieti,Bolzano,0.0
Rieti,Trento,0.0
Rieti,Treviso,0.0
Rieti,Gorizia,0.0
Rieti,L'Aquila,0.0
Rieti,Teramo,0.0
Rieti,Pescara,0.0
Rieti,Chieti,0.0
Rieti,Isernia,0.0
Rieti,Lecce,0.0
Rieti,Potenza,0.0
Rieti,Matera,0.0
Rieti,Sassari,0.0
Rieti,Nuoro,0.0
Rieti,Cagliari,0.0
Rieti,Oristano,0.0
Rieti,Cosenza,0.0
Rieti,Massa,0.0
Rieti,Benevento,0.0
Rieti,Caserta,0.0
Rieti,Lucca,0.0
Rieti,Vicenza,0.0
Rieti,Belluno,0.0
Rieti,Crotone,0.0
Rieti,Salerno,0.0
Rieti,Prato,0.0
Rieti,Napoli,0.0
Rieti,Avellino,0.0
Rieti,Verona,0.0
Rieti,Reggio di Calabria,0.0
Rieti,Padova,0.0
Rieti,Campobasso,0.0
Rieti,Vibo Valentia,0.0
Rieti,Arezzo,0.0
Rieti,Catanzaro,0.0
Rieti,Pistoia,0.0
Rieti,Firenze,0.0
Rieti,Monza,0.0
Rieti,Livorno,0.0
Rieti,Venezia,0.0
Rieti,Rovigo,0.0
Rieti,Pisa,0.0
Rieti,Catania,0.0
Rieti,Trieste,0.0
Rieti,Foggia,0.0
Rieti,Caltanissetta,0.0
Rieti,Bari,0.0
Rieti,Siena,0.0
Rieti,Udine,0.0
Rieti,Taranto,0.0
Rieti,Siracusa,0.0
Rieti,Enna,0.0
Rieti,Trapani,0.0
Rieti,Agrigento,0.0
Rieti,Grosseto,0.0
Rieti,Brindisi,0.0
Rieti,Ragusa,0.0
Rieti,Perugia,0.0
Rieti,Terni,0.0
Rieti,Fermo,0.0
Rieti,Messina,0.0
Rieti,Palermo,0.0
Rieti,Barletta,0.0
Rieti,Forlì,0.0
Rieti,Pordenone,0.0
Rieti,Rimini,0.0
Rieti,Parma,0.0
Rieti,Macerata,0.0
Rieti,Modena,0.0
Rieti,Latina,0.0
Rieti,Ferrara,0.0
Rieti,Bologna,0.0
Rieti,Pesaro,0.0
Rieti,Ancona,0.0
Rieti,Piacenza,0.0
Rieti,Ascoli Piceno,0.0
Rieti,Reggio nell'Emilia,0.0
Rieti,Rieti,0.0
Rieti,Roma,0.0
Rieti,Ravenna,0.0
Rieti,Frosinone,0.0
Rieti,Novara,0.0
Rieti,Alessandria,0.0
Rieti,Viterbo,0.0
Rieti,Asti,0.0
Rieti,Biella,0.0
Rieti,Cusio,0.0
Rieti,Torino,0.0
Rieti,Cuneo,0.0
Rieti,Vercelli,0.0
Rieti,Savona,0.0
Rieti,Genova,0.0
Rieti,Imperia,0.0
Roma,La Spezia,0.0
Roma,Varese,0.0
Roma,Como,0.0
Roma,Lecco,0.0
Roma,Sondrio,0.0
Roma,Milano,8421102.94958033
Roma,Bergamo,5354711.307881775
Roma,Brescia,7235043.732817906
Roma,Pavia,0.0
Roma,Lodi,0.0
Roma,Cremona,0.0
Roma,Mantova,0.0
Roma,Bolzano,0.0
Roma,Trento,0.0
Roma,Treviso,0.0
Roma,Gorizia,0.0
Roma,L'Aquila,0.0
Roma,Teramo,0.0
Roma,Pescara,0.0
Roma,Chieti,4415307.191448757
Roma,Isernia,0.0
Roma,Lecce,0.0
Roma,Potenza,0.0
Roma,Matera,0.0
Roma,Sassari,0.0
Roma,Nuoro,0.0
Roma,Cagliari,0.0
Roma,Oristano,0.0
Roma,Cosenza,0.0
Roma,Massa,0.0
Roma,Benevento,0.0
Roma,Caserta,0.0
Roma,Lucca,0.0
Roma,Vicenza,5787839.673111959
Roma,Belluno,0.0
Roma,Crotone,0.0
Roma,Salerno,0.0
Roma,Prato,0.0
Roma,Napoli,6200495.143733033
Roma,Avellino,0.0
Roma,Verona,0.0
Roma,Reggio di Calabria,0.0
Roma,Padova,4143880.1868899567
Roma,Campobasso,0.0
Roma,Vibo Valentia,0.0
Roma,Arezzo,0.0
Roma,Catanzaro,0.0
Roma,Pistoia,0.0
Roma,Firenze,4117968.719518592
Roma,Monza,0.0
Roma,Livorno,0.0
Roma,Venezia,0.0
Roma,Rovigo,0.0
Roma,Pisa,0.0
Roma,Catania,0.0
Roma,Trieste,0.0
Roma,Foggia,0.0
Roma,Caltanissetta,0.0
Roma,Bari,0.0
Roma,Siena,0.0
Roma,Udine,0.0
Roma,Taranto,0.0
Roma,Siracusa,0.0
Roma,Enna,0.0
Roma,Trapani,0.0
Roma,Agrigento,0.0
Roma,Grosseto,0.0
Roma,Brindisi,0.0
Roma,Ragusa,0.0
Roma,Perugia,4005156.2058999934
Roma,Terni,0.0
Roma,Fermo,0.0
